Customer_id,Purchase_date,Product_category,Product_price,Quantity,Total_amount,Payment_Method,Customer_Age,Returns,Customer_name,Age,Gender,Churn
2069,18-08-2023 03:31,Books,242,5,4058,Credit Card,62,0,Mrs. Elizabeth Mccoy DDS,62,Female,0
2069,17-07-2020 08:43,Electronics,341,2,2099,Credit Card,62,,Mrs. Elizabeth Mccoy DDS,62,Female,0
2069,03-01-2020 10:12,Home,243,2,1777,PayPal,62,0,Mrs. Elizabeth Mccoy DDS,62,Female,0
2069,21-01-2022 22:01,Electronics,441,5,4474,Cash,62,0,Mrs. Elizabeth Mccoy DDS,62,Female,0
2069,15-01-2020 06:31,Home,283,5,4342,Credit Card,62,,Mrs. Elizabeth Mccoy DDS,62,Female,0
38751,09-06-2023 16:10,Electronics,142,5,2743,PayPal,26,1,Darren Oneal,26,Female,0
38751,25-05-2021 02:55,Electronics,250,5,986,Cash,26,,Darren Oneal,26,Female,0
38751,10-06-2021 17:06,Books,208,4,3436,PayPal,26,0,Darren Oneal,26,Female,0
38751,04-08-2022 15:30,Books,424,2,2862,Cash,26,1,Darren Oneal,26,Female,0
43771,27-08-2021 03:03,Books,485,4,3252,PayPal,19,1,Dr. Craig Carlson Jr.,19,Male,0
43771,12-02-2023 16:53,Clothing,72,2,1935,Cash,19,0,Dr. Craig Carlson Jr.,19,Male,0
43771,25-08-2023 00:26,Books,481,3,3344,Cash,19,0,Dr. Craig Carlson Jr.,19,Male,0
43771,15-01-2023 22:28,Home,312,3,3118,Cash,19,0,Dr. Craig Carlson Jr.,19,Male,0
43771,24-08-2021 19:48,Home,368,1,2097,Cash,19,0,Dr. Craig Carlson Jr.,19,Male,0
43771,09-06-2020 15:24,Home,73,2,509,Cash,19,0,Dr. Craig Carlson Jr.,19,Male,0
21731,11-02-2023 09:34,Home,425,2,1665,PayPal,18,1,Thomas Henderson,18,Male,0
21731,13-03-2020 05:24,Clothing,150,1,1713,Credit Card,18,1,Thomas Henderson,18,Male,0
21731,24-08-2020 16:17,Books,247,3,2224,PayPal,18,0,Thomas Henderson,18,Male,0
21731,11-05-2022 11:57,Books,352,1,4745,Cash,18,,Thomas Henderson,18,Male,0
21731,23-06-2023 01:16,Books,379,4,4015,Cash,18,,Thomas Henderson,18,Male,0
42953,12-02-2021 01:32,Books,206,4,1226,Credit Card,61,0,Michelle Diaz,61,Female,0
42953,30-05-2021 00:36,Books,336,1,318,Cash,61,,Michelle Diaz,61,Female,0
42953,19-10-2022 20:33,Electronics,135,4,2224,PayPal,61,0,Michelle Diaz,61,Female,0
42953,18-01-2022 14:17,Clothing,15,3,4371,Credit Card,61,1,Michelle Diaz,61,Female,0
16722,13-06-2023 14:19,Clothing,83,1,4641,Cash,56,0,Robert Burns,56,Female,0
16722,18-10-2020 13:19,Books,399,3,2633,PayPal,56,0,Robert Burns,56,Female,0
16722,01-07-2023 01:59,Home,173,4,4900,PayPal,56,1,Robert Burns,56,Female,0
16722,17-11-2020 01:38,Books,345,2,650,Cash,56,1,Robert Burns,56,Female,0
16722,31-12-2020 18:28,Electronics,206,2,3779,PayPal,56,1,Robert Burns,56,Female,0
16722,10-02-2020 00:22,Books,358,1,2996,Credit Card,56,1,Robert Burns,56,Female,0
16722,17-11-2020 02:03,Clothing,361,5,725,Cash,56,,Robert Burns,56,Female,0
45973,10-01-2021 18:49,Home,390,2,2660,Cash,44,1,Jaime Martin,44,Female,0
45973,01-01-2023 10:05,Home,234,3,3079,PayPal,44,1,Jaime Martin,44,Female,0
45973,01-08-2021 18:00,Clothing,329,4,4105,PayPal,44,1,Jaime Martin,44,Female,0
45973,04-04-2023 03:39,Home,159,4,4744,PayPal,44,,Jaime Martin,44,Female,0
45973,15-07-2022 13:32,Home,390,2,2732,Credit Card,44,0,Jaime Martin,44,Female,0
7646,27-03-2020 20:25,Home,186,1,1788,Credit Card,50,1,Timothy Jacobs,50,Male,1
7646,03-03-2022 22:20,Books,233,3,2748,PayPal,50,0,Timothy Jacobs,50,Male,1
7646,22-07-2020 09:25,Home,356,5,422,Cash,50,1,Timothy Jacobs,50,Male,1
7646,22-03-2021 11:08,Home,83,3,654,PayPal,50,0,Timothy Jacobs,50,Male,1
40452,13-02-2021 07:41,Clothing,134,3,2358,Cash,24,0,Caitlyn Francis,24,Male,0
40452,20-06-2021 15:36,Clothing,349,1,4093,PayPal,24,0,Caitlyn Francis,24,Male,0
40452,06-08-2021 18:55,Electronics,406,2,4275,Credit Card,24,0,Caitlyn Francis,24,Male,0
40452,13-12-2020 20:37,Clothing,358,2,1080,Cash,24,1,Caitlyn Francis,24,Male,0
40452,25-06-2020 22:04,Electronics,308,1,1202,PayPal,24,1,Caitlyn Francis,24,Male,0
13185,28-11-2022 05:00,Books,351,1,4012,Credit Card,62,,Caroline Thomas,62,Male,0
13185,24-10-2020 20:07,Books,199,5,1788,Cash,62,1,Caroline Thomas,62,Male,0
13185,25-07-2021 22:59,Books,121,3,3246,Credit Card,62,0,Caroline Thomas,62,Male,0
13185,11-11-2022 16:19,Electronics,332,5,1959,Credit Card,62,0,Caroline Thomas,62,Male,0
13185,19-06-2023 13:20,Electronics,162,5,1523,Credit Card,62,0,Caroline Thomas,62,Male,0
13185,11-10-2021 18:09,Electronics,60,5,3530,Credit Card,62,1,Caroline Thomas,62,Male,0
13185,29-08-2023 20:50,Home,169,4,1195,PayPal,62,0,Caroline Thomas,62,Male,0
14736,16-12-2020 00:22,Books,450,5,419,PayPal,68,,Francisco Perez,68,Male,0
14736,11-04-2021 10:18,Clothing,229,5,646,Credit Card,68,0,Francisco Perez,68,Male,0
14736,15-06-2023 03:56,Books,215,1,4182,PayPal,68,1,Francisco Perez,68,Male,0
14736,29-03-2021 04:58,Electronics,407,1,2519,PayPal,68,1,Francisco Perez,68,Male,0
14736,13-03-2020 02:00,Electronics,383,3,5123,Cash,68,0,Francisco Perez,68,Male,0
20908,10-12-2021 08:31,Books,323,2,4402,PayPal,44,,Katie Wise,44,Female,0
20908,24-01-2023 20:20,Clothing,331,5,1516,Cash,44,1,Katie Wise,44,Female,0
20908,16-04-2022 12:51,Home,451,3,1704,Credit Card,44,,Katie Wise,44,Female,0
20908,09-09-2020 00:14,Home,335,2,2878,Cash,44,0,Katie Wise,44,Female,0
38310,09-03-2020 11:39,Electronics,30,4,2410,PayPal,39,,Anthony White,39,Male,0
38310,06-08-2021 15:40,Books,257,3,4817,PayPal,39,,Anthony White,39,Male,0
38310,24-10-2020 20:19,Clothing,92,5,1923,PayPal,39,0,Anthony White,39,Male,0
38310,15-06-2020 08:01,Home,342,1,2152,Cash,39,0,Anthony White,39,Male,0
38310,26-05-2020 21:02,Clothing,210,5,1586,Credit Card,39,,Anthony White,39,Male,0
38310,24-02-2020 17:39,Clothing,157,3,4376,PayPal,39,0,Anthony White,39,Male,0
38310,09-07-2020 16:19,Books,428,3,3545,PayPal,39,1,Anthony White,39,Male,0
20344,04-12-2022 02:03,Books,397,2,4023,PayPal,28,1,Tracey Rogers,28,Female,1
20344,26-07-2020 11:19,Clothing,393,3,2642,PayPal,28,0,Tracey Rogers,28,Female,1
20344,18-04-2021 12:17,Clothing,439,4,2114,Cash,28,1,Tracey Rogers,28,Female,1
20344,19-01-2020 02:24,Clothing,133,5,2657,Cash,28,1,Tracey Rogers,28,Female,1
20344,13-08-2023 04:07,Home,346,4,2096,Cash,28,1,Tracey Rogers,28,Female,1
20344,14-03-2023 04:53,Home,268,4,5047,Cash,28,0,Tracey Rogers,28,Female,1
26959,30-11-2020 22:28,Home,142,3,3188,Credit Card,63,1,Debra Barnes,63,Male,0
26959,13-02-2021 02:17,Clothing,161,3,3247,Credit Card,63,1,Debra Barnes,63,Male,0
26959,03-09-2020 12:43,Home,30,2,4767,Credit Card,63,,Debra Barnes,63,Male,0
26959,04-11-2022 06:01,Electronics,296,5,1635,Credit Card,63,0,Debra Barnes,63,Male,0
26959,22-06-2020 16:51,Clothing,379,4,3072,Cash,63,,Debra Barnes,63,Male,0
33543,25-06-2022 23:10,Home,154,3,4598,Cash,34,0,Natalie Allen,34,Female,0
33543,04-10-2021 17:03,Clothing,192,3,949,Cash,34,1,Natalie Allen,34,Female,0
33543,24-08-2021 11:56,Electronics,75,1,3430,Cash,34,1,Natalie Allen,34,Female,0
33543,18-10-2021 20:06,Electronics,185,3,4654,Cash,34,0,Natalie Allen,34,Female,0
33543,23-03-2021 04:10,Home,105,2,1243,PayPal,34,1,Natalie Allen,34,Female,0
19247,20-07-2022 12:27,Electronics,133,4,2811,Cash,40,1,Paul Harvey,40,Male,0
19247,01-03-2023 00:37,Home,385,4,4290,Credit Card,40,,Paul Harvey,40,Male,0
19247,23-12-2020 05:03,Books,23,3,2104,Cash,40,0,Paul Harvey,40,Male,0
15241,06-05-2023 18:53,Clothing,246,3,4215,Cash,40,,Kenneth Saunders,40,Female,0
15241,22-05-2022 15:46,Clothing,163,1,4602,Cash,40,1,Kenneth Saunders,40,Female,0
15241,08-09-2022 13:49,Electronics,241,1,340,PayPal,40,0,Kenneth Saunders,40,Female,0
11197,23-09-2020 18:54,Home,35,5,1138,PayPal,34,1,Scott Williamson,34,Female,0
11197,25-04-2022 17:59,Clothing,102,5,2453,Cash,34,0,Scott Williamson,34,Female,0
11197,06-01-2020 11:41,Electronics,108,2,2738,PayPal,34,1,Scott Williamson,34,Female,0
11197,09-10-2020 14:40,Clothing,458,5,3770,Cash,34,,Scott Williamson,34,Female,0
11197,30-10-2020 13:52,Clothing,75,5,3853,PayPal,34,0,Scott Williamson,34,Female,0
11197,24-11-2021 22:21,Books,360,2,3796,PayPal,34,1,Scott Williamson,34,Female,0
18483,13-03-2022 01:43,Electronics,104,5,3349,Cash,34,0,Timothy Garrison,34,Male,0
18483,04-08-2021 18:35,Clothing,306,4,3027,Cash,34,0,Timothy Garrison,34,Male,0
18483,19-12-2022 14:42,Books,436,3,3576,Cash,34,0,Timothy Garrison,34,Male,0
18483,24-05-2020 02:07,Books,103,2,3240,Credit Card,34,0,Timothy Garrison,34,Male,0
18483,25-04-2021 15:48,Books,491,1,5047,Cash,34,,Timothy Garrison,34,Male,0
18483,07-05-2020 14:13,Electronics,274,3,3124,Cash,34,,Timothy Garrison,34,Male,0
19472,01-02-2023 20:14,Electronics,187,4,725,Cash,48,1,Micheal Stone,48,Male,0
19472,01-07-2023 09:18,Home,71,1,1747,Credit Card,48,1,Micheal Stone,48,Male,0
19472,06-09-2021 05:34,Clothing,408,3,3532,Cash,48,0,Micheal Stone,48,Male,0
19472,01-03-2023 00:02,Books,356,4,1634,Cash,48,1,Micheal Stone,48,Male,0
19472,10-08-2022 14:31,Electronics,282,2,1891,Cash,48,0,Micheal Stone,48,Male,0
19472,26-03-2023 06:58,Home,96,1,3380,Credit Card,48,1,Micheal Stone,48,Male,0
2496,06-02-2023 23:58,Electronics,276,5,5254,PayPal,65,0,Alexander Myers,65,Female,0
2496,01-08-2021 15:33,Books,436,5,4317,Credit Card,65,1,Alexander Myers,65,Female,0
43691,10-07-2020 23:37,Clothing,162,1,3115,PayPal,19,1,Thomas Anderson,19,Male,0
43691,02-10-2021 02:37,Home,466,3,4649,PayPal,19,1,Thomas Anderson,19,Male,0
43691,11-03-2020 09:42,Books,289,1,1228,PayPal,19,0,Thomas Anderson,19,Male,0
43691,06-09-2020 06:55,Books,409,5,2874,Credit Card,19,0,Thomas Anderson,19,Male,0
21503,11-08-2022 09:50,Electronics,344,5,1467,Credit Card,19,,Whitney Rhodes,19,Female,1
21503,14-05-2020 17:32,Home,288,2,3015,Credit Card,19,1,Whitney Rhodes,19,Female,1
41028,03-02-2021 13:48,Home,257,1,1810,Cash,43,1,Madeline Fuentes,43,Female,0
41028,14-03-2021 13:49,Electronics,293,2,2617,Credit Card,43,1,Madeline Fuentes,43,Female,0
41028,27-04-2023 03:41,Electronics,72,4,4350,PayPal,43,1,Madeline Fuentes,43,Female,0
41028,04-05-2021 10:23,Clothing,411,5,4850,PayPal,43,0,Madeline Fuentes,43,Female,0
41028,02-03-2020 23:27,Clothing,158,4,1611,PayPal,43,1,Madeline Fuentes,43,Female,0
5467,18-02-2023 19:59,Electronics,448,5,3792,Cash,48,0,Robert Allen,48,Female,1
5467,27-12-2020 15:56,Books,238,1,3877,Credit Card,48,0,Robert Allen,48,Female,1
5467,02-07-2021 16:50,Books,82,3,4021,Credit Card,48,0,Robert Allen,48,Female,1
5467,02-07-2023 03:56,Books,474,2,3815,Credit Card,48,0,Robert Allen,48,Female,1
6958,06-04-2020 21:01,Electronics,201,4,538,PayPal,34,1,Amy Harris,34,Male,0
6958,09-10-2020 01:35,Home,129,5,5049,Credit Card,34,1,Amy Harris,34,Male,0
6958,17-07-2020 17:52,Home,18,4,5060,PayPal,34,0,Amy Harris,34,Male,0
6958,24-02-2022 00:14,Books,54,1,438,Cash,34,0,Amy Harris,34,Male,0
6958,20-02-2021 10:00,Books,345,1,3079,Cash,34,0,Amy Harris,34,Male,0
45016,28-01-2021 06:16,Books,119,4,1706,PayPal,40,,Lauren Tapia,40,Female,0
45016,24-12-2022 21:36,Electronics,273,2,4769,PayPal,40,1,Lauren Tapia,40,Female,0
45016,07-08-2022 07:17,Books,278,1,4384,PayPal,40,0,Lauren Tapia,40,Female,0
45016,15-03-2021 00:58,Clothing,416,5,4494,Cash,40,0,Lauren Tapia,40,Female,0
12961,09-01-2020 07:30,Home,94,1,3058,Credit Card,25,1,Stacey Chang,25,Male,0
12961,04-05-2023 17:39,Clothing,53,1,5108,Credit Card,25,1,Stacey Chang,25,Male,0
12961,14-02-2022 02:54,Clothing,188,1,184,Cash,25,1,Stacey Chang,25,Male,0
12961,30-01-2022 21:23,Home,163,2,2038,Credit Card,25,1,Stacey Chang,25,Male,0
9880,07-02-2020 22:56,Books,324,4,939,Cash,63,0,Manuel Clayton,63,Male,0
9880,20-07-2023 23:01,Clothing,74,2,2467,Cash,63,0,Manuel Clayton,63,Male,0
9880,12-02-2023 21:59,Electronics,489,4,4499,Credit Card,63,0,Manuel Clayton,63,Male,0
9880,16-01-2023 10:59,Home,246,1,3448,PayPal,63,,Manuel Clayton,63,Male,0
9880,12-08-2021 17:42,Books,473,2,3736,Cash,63,0,Manuel Clayton,63,Male,0
45396,11-07-2023 23:44,Home,60,1,5247,Credit Card,66,1,Jesse Barber,66,Male,0
45396,22-02-2023 03:13,Home,451,4,2694,Credit Card,66,1,Jesse Barber,66,Male,0
45396,28-07-2020 00:04,Electronics,395,4,4771,Cash,66,1,Jesse Barber,66,Male,0
45396,29-07-2020 20:28,Books,125,4,3611,PayPal,66,0,Jesse Barber,66,Male,0
45396,19-01-2020 23:09,Home,200,5,3426,Credit Card,66,1,Jesse Barber,66,Male,0
29038,13-07-2021 02:16,Clothing,491,5,2945,Credit Card,43,0,David Dickson,43,Female,1
29038,01-08-2021 15:04,Books,327,3,5123,Credit Card,43,0,David Dickson,43,Female,1
29038,17-06-2020 23:26,Clothing,50,4,4472,Credit Card,43,0,David Dickson,43,Female,1
29038,08-02-2020 03:30,Home,75,3,1073,PayPal,43,0,David Dickson,43,Female,1
29038,14-02-2023 06:32,Electronics,87,5,3985,Cash,43,1,David Dickson,43,Female,1
1714,10-07-2022 21:18,Home,360,5,912,Cash,35,,Amber Holmes,35,Male,0
1714,27-03-2021 03:33,Home,253,1,4339,Credit Card,35,,Amber Holmes,35,Male,0
1714,21-02-2022 00:12,Electronics,165,5,1150,Cash,35,0,Amber Holmes,35,Male,0
1714,01-09-2020 06:29,Clothing,436,4,607,PayPal,35,1,Amber Holmes,35,Male,0
1714,15-03-2022 04:08,Clothing,85,2,1736,Credit Card,35,1,Amber Holmes,35,Male,0
46706,25-11-2021 16:40,Clothing,480,2,3064,PayPal,44,0,Steven Williams,44,Female,0
46706,20-02-2022 11:00,Books,346,2,2835,Cash,44,0,Steven Williams,44,Female,0
46706,22-07-2022 16:44,Electronics,207,3,743,PayPal,44,0,Steven Williams,44,Female,0
46706,24-10-2020 08:48,Electronics,467,1,3149,Credit Card,44,1,Steven Williams,44,Female,0
46706,01-07-2022 18:59,Electronics,418,3,717,Credit Card,44,,Steven Williams,44,Female,0
46706,16-05-2023 13:13,Clothing,230,5,1663,Credit Card,44,0,Steven Williams,44,Female,0
47996,25-04-2020 04:08,Electronics,174,4,1232,Credit Card,51,,Vincent Armstrong,51,Female,0
47996,22-01-2020 07:34,Books,232,4,1411,Credit Card,51,1,Vincent Armstrong,51,Female,0
47996,05-10-2022 12:46,Books,34,1,2112,Cash,51,,Vincent Armstrong,51,Female,0
47996,07-11-2022 18:45,Home,450,3,1616,PayPal,51,1,Vincent Armstrong,51,Female,0
47996,30-07-2022 04:24,Electronics,10,3,1370,Credit Card,51,0,Vincent Armstrong,51,Female,0
47996,12-08-2022 02:48,Books,368,3,4738,PayPal,51,1,Vincent Armstrong,51,Female,0
47996,01-06-2021 11:16,Electronics,488,5,1957,PayPal,51,1,Vincent Armstrong,51,Female,0
17672,07-04-2021 15:40,Books,63,3,3329,Cash,37,0,Paul Jenkins,37,Male,0
17672,23-04-2023 21:39,Books,120,1,4400,Credit Card,37,1,Paul Jenkins,37,Male,0
17672,26-01-2021 23:43,Electronics,473,3,5119,Credit Card,37,1,Paul Jenkins,37,Male,0
17672,17-04-2022 14:45,Books,32,5,3621,Credit Card,37,0,Paul Jenkins,37,Male,0
17672,15-06-2020 05:18,Home,51,5,4244,PayPal,37,1,Paul Jenkins,37,Male,0
17439,18-07-2021 04:23,Clothing,431,4,3011,Credit Card,43,1,Deanna Smith,43,Male,1
17439,06-03-2022 23:48,Home,389,3,1013,PayPal,43,0,Deanna Smith,43,Male,1
17439,29-05-2021 09:19,Electronics,350,3,4959,Cash,43,1,Deanna Smith,43,Male,1
17439,06-11-2021 10:06,Clothing,473,3,3025,Cash,43,0,Deanna Smith,43,Male,1
17439,05-03-2023 20:56,Clothing,152,5,1503,Cash,43,0,Deanna Smith,43,Male,1
15682,03-04-2021 20:02,Clothing,134,5,4478,Cash,32,0,Charles Murphy,32,Female,0
15682,04-05-2023 13:02,Books,464,2,785,Credit Card,32,,Charles Murphy,32,Female,0
15682,04-03-2023 01:07,Clothing,107,2,612,Cash,32,1,Charles Murphy,32,Female,0
15682,19-11-2021 03:50,Electronics,229,3,2144,Credit Card,32,,Charles Murphy,32,Female,0
15682,13-07-2021 18:26,Books,267,3,3096,PayPal,32,1,Charles Murphy,32,Female,0
15682,27-02-2020 02:04,Books,459,3,598,Cash,32,,Charles Murphy,32,Female,0
15682,26-01-2022 20:09,Books,29,3,1868,PayPal,32,1,Charles Murphy,32,Female,0
15682,09-04-2022 16:23,Home,299,2,4391,Credit Card,32,0,Charles Murphy,32,Female,0
22854,16-04-2022 06:59,Electronics,360,1,3587,Cash,60,0,Shane Allen,60,Male,0
22854,29-04-2021 16:32,Home,88,5,5250,Cash,60,1,Shane Allen,60,Male,0
22854,26-08-2022 22:00,Books,281,4,3093,Cash,60,1,Shane Allen,60,Male,0
22854,30-01-2020 17:18,Electronics,131,5,4356,Credit Card,60,0,Shane Allen,60,Male,0
22854,24-07-2023 02:08,Clothing,475,1,1286,Cash,60,1,Shane Allen,60,Male,0
22854,25-04-2020 07:48,Electronics,477,1,2740,Credit Card,60,0,Shane Allen,60,Male,0
20965,09-06-2020 19:08,Clothing,500,2,2058,Cash,26,1,Tyler Martinez,26,Male,0
20965,18-06-2023 00:11,Clothing,111,4,2398,Credit Card,26,1,Tyler Martinez,26,Male,0
20965,05-10-2022 11:36,Home,75,5,2658,PayPal,26,1,Tyler Martinez,26,Male,0
20965,25-03-2020 15:37,Clothing,209,4,1879,Credit Card,26,,Tyler Martinez,26,Male,0
20965,30-08-2020 16:59,Books,169,3,201,Cash,26,1,Tyler Martinez,26,Male,0
6435,21-10-2021 04:07,Electronics,313,2,4611,Cash,64,0,James Wade,64,Male,0
3300,17-06-2021 14:03,Home,69,1,4544,PayPal,24,1,Carrie Delgado,24,Male,0
3300,07-12-2020 21:02,Books,271,2,4312,Cash,24,1,Carrie Delgado,24,Male,0
7760,22-08-2023 15:23,Electronics,75,1,2416,Cash,31,0,David Juarez,31,Male,0
7760,01-08-2022 18:43,Clothing,304,1,1801,PayPal,31,0,David Juarez,31,Male,0
7760,21-05-2022 00:31,Home,182,1,1830,Cash,31,1,David Juarez,31,Male,0
7760,29-08-2022 10:28,Electronics,16,5,3646,Credit Card,31,1,David Juarez,31,Male,0
7760,20-09-2022 16:47,Clothing,208,5,4269,PayPal,31,0,David Juarez,31,Male,0
15934,07-04-2022 02:09,Electronics,294,5,1474,PayPal,18,1,Matthew Davis,18,Male,1
15934,17-09-2022 23:45,Home,300,2,3366,Credit Card,18,1,Matthew Davis,18,Male,1
15934,09-12-2022 08:28,Electronics,29,5,352,PayPal,18,0,Matthew Davis,18,Male,1
15934,13-12-2022 03:20,Books,15,4,2881,PayPal,18,,Matthew Davis,18,Male,1
21048,30-11-2022 18:47,Books,474,5,3262,Cash,40,1,Christopher Joseph,40,Male,0
21048,06-01-2021 12:51,Home,156,1,3047,Cash,40,1,Christopher Joseph,40,Male,0
21048,25-06-2021 12:00,Home,441,5,3717,Cash,40,1,Christopher Joseph,40,Male,0
21048,25-12-2022 09:23,Books,200,1,3119,Cash,40,1,Christopher Joseph,40,Male,0
21717,05-12-2021 19:43,Books,128,2,3704,PayPal,22,0,Ana Fry,22,Female,1
21717,20-11-2020 22:51,Electronics,152,1,2204,Credit Card,22,1,Ana Fry,22,Female,1
21717,17-07-2023 02:02,Electronics,255,4,4300,Credit Card,22,0,Ana Fry,22,Female,1
27971,30-06-2022 02:33,Home,315,2,1487,Credit Card,53,1,Benjamin Goodman,53,Female,1
27971,08-07-2022 15:57,Clothing,493,3,1827,Cash,53,,Benjamin Goodman,53,Female,1
27971,17-12-2021 22:21,Electronics,490,3,706,PayPal,53,0,Benjamin Goodman,53,Female,1
27971,12-07-2020 17:38,Electronics,316,2,4834,Cash,53,1,Benjamin Goodman,53,Female,1
27971,11-08-2023 19:58,Electronics,83,5,3335,Credit Card,53,,Benjamin Goodman,53,Female,1
27971,24-10-2022 10:01,Clothing,479,1,563,PayPal,53,,Benjamin Goodman,53,Female,1
33571,04-08-2021 10:25,Home,210,5,4059,Credit Card,25,0,Michael Green,25,Female,0
33571,06-08-2020 13:47,Clothing,39,1,514,Cash,25,,Michael Green,25,Female,0
33571,30-10-2022 12:33,Home,339,2,1356,PayPal,25,1,Michael Green,25,Female,0
33571,13-06-2021 06:40,Clothing,46,4,3041,Credit Card,25,1,Michael Green,25,Female,0
33571,05-04-2020 00:21,Clothing,147,2,1992,Credit Card,25,0,Michael Green,25,Female,0
33571,04-05-2020 02:43,Electronics,304,5,4551,Credit Card,25,,Michael Green,25,Female,0
33571,08-08-2023 01:46,Books,439,4,4474,Credit Card,25,,Michael Green,25,Female,0
22559,13-08-2023 06:08,Clothing,474,2,4618,PayPal,20,,Wanda Lewis,20,Male,1
22559,11-03-2021 12:39,Clothing,294,2,2461,PayPal,20,0,Wanda Lewis,20,Male,1
22559,11-04-2023 00:17,Home,150,1,4807,PayPal,20,0,Wanda Lewis,20,Male,1
22559,25-05-2023 01:07,Home,371,4,1638,Cash,20,0,Wanda Lewis,20,Male,1
22559,22-04-2022 14:56,Books,200,2,2754,Cash,20,,Wanda Lewis,20,Male,1
22559,12-04-2020 05:14,Home,353,1,2678,Credit Card,20,1,Wanda Lewis,20,Male,1
20018,02-11-2021 09:09,Books,455,2,2364,Credit Card,22,0,Rebecca Trujillo,22,Male,0
20018,21-04-2023 14:22,Electronics,193,5,1738,Cash,22,,Rebecca Trujillo,22,Male,0
20018,23-01-2023 19:29,Clothing,65,3,3970,PayPal,22,0,Rebecca Trujillo,22,Male,0
20018,09-01-2023 00:15,Electronics,282,5,526,Cash,22,,Rebecca Trujillo,22,Male,0
20018,06-01-2022 08:56,Clothing,292,4,2006,Credit Card,22,1,Rebecca Trujillo,22,Male,0
11323,26-04-2021 14:54,Electronics,470,5,1578,Cash,35,1,Douglas Barber,35,Male,1
11323,08-12-2022 11:46,Electronics,104,1,1083,Cash,35,0,Douglas Barber,35,Male,1
11323,11-01-2023 18:28,Home,354,4,2614,PayPal,35,0,Douglas Barber,35,Male,1
24772,23-12-2020 10:03,Home,329,2,538,Credit Card,51,0,Clarence Bell,51,Male,0
24772,13-01-2023 19:17,Electronics,158,5,1615,Credit Card,51,,Clarence Bell,51,Male,0
24772,02-09-2020 02:19,Books,404,3,3780,Cash,51,,Clarence Bell,51,Male,0
24772,26-11-2020 05:41,Home,303,2,943,Credit Card,51,1,Clarence Bell,51,Male,0
24772,20-10-2020 18:39,Books,14,3,4415,PayPal,51,1,Clarence Bell,51,Male,0
24772,30-12-2020 12:01,Books,105,4,3143,Cash,51,1,Clarence Bell,51,Male,0
774,23-01-2021 23:02,Books,352,1,2589,PayPal,43,,Sue Pineda,43,Male,0
774,14-04-2020 13:27,Clothing,192,5,1026,PayPal,43,1,Sue Pineda,43,Male,0
774,09-04-2023 02:58,Books,121,5,5124,PayPal,43,1,Sue Pineda,43,Male,0
774,22-06-2022 17:32,Clothing,338,1,2986,Credit Card,43,1,Sue Pineda,43,Male,0
774,25-11-2021 15:55,Clothing,345,4,3590,Credit Card,43,1,Sue Pineda,43,Male,0
774,18-02-2023 07:41,Books,21,4,1427,PayPal,43,,Sue Pineda,43,Male,0
774,27-03-2020 13:02,Clothing,179,5,1125,Credit Card,43,0,Sue Pineda,43,Male,0
8968,31-08-2023 19:33,Electronics,104,1,1443,PayPal,41,0,Thomas Mahoney,41,Male,1
8968,01-10-2021 07:23,Books,202,3,2990,Credit Card,41,,Thomas Mahoney,41,Male,1
8968,07-12-2020 02:47,Home,478,1,2358,Cash,41,1,Thomas Mahoney,41,Male,1
1133,09-08-2021 20:17,Electronics,193,5,2145,PayPal,52,0,Sergio Giles,52,Male,0
1133,25-06-2023 18:26,Home,406,5,3681,Cash,52,,Sergio Giles,52,Male,0
1133,21-12-2021 00:31,Electronics,223,5,2938,Cash,52,,Sergio Giles,52,Male,0
1133,15-03-2020 07:14,Clothing,458,2,4339,Cash,52,0,Sergio Giles,52,Male,0
1133,25-03-2023 08:49,Electronics,318,3,2813,Cash,52,,Sergio Giles,52,Male,0
1133,01-01-2022 02:30,Books,227,4,3449,Cash,52,1,Sergio Giles,52,Male,0
1133,26-12-2021 17:23,Books,171,1,2362,Credit Card,52,,Sergio Giles,52,Male,0
1133,13-12-2021 20:04,Home,447,2,1067,Cash,52,0,Sergio Giles,52,Male,0
1133,02-06-2020 17:57,Books,487,3,4224,Credit Card,52,,Sergio Giles,52,Male,0
16641,16-01-2021 15:23,Books,403,3,838,Cash,60,1,Devin Jacobs,60,Female,0
16641,05-10-2020 17:30,Clothing,233,1,314,Cash,60,1,Devin Jacobs,60,Female,0
16641,23-07-2020 04:32,Home,54,2,2243,Credit Card,60,0,Devin Jacobs,60,Female,0
16641,19-06-2023 22:14,Books,42,2,2974,Credit Card,60,,Devin Jacobs,60,Female,0
16641,10-05-2021 19:12,Books,261,1,4234,Cash,60,0,Devin Jacobs,60,Female,0
16641,16-04-2023 21:22,Home,101,5,1361,Cash,60,0,Devin Jacobs,60,Female,0
16641,05-08-2022 08:29,Electronics,274,4,2837,PayPal,60,0,Devin Jacobs,60,Female,0
43456,17-07-2022 13:53,Electronics,208,2,4529,Cash,29,1,Matthew Price,29,Female,1
43456,05-05-2023 22:30,Electronics,257,4,4413,PayPal,29,0,Matthew Price,29,Female,1
43456,12-12-2021 18:58,Clothing,323,3,5110,Credit Card,29,1,Matthew Price,29,Female,1
32775,12-03-2022 18:46,Books,116,4,3250,Cash,65,1,April Bailey,65,Male,0
32775,13-04-2022 07:14,Books,174,3,4136,Cash,65,1,April Bailey,65,Male,0
